Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
3, 7, static_var/Acc15, 160, 170, 22246, 1114, 0.291783170165699, 0.29720419428522, 1, 
3, 7, static_var/Acc15, 170, 210, 91730, 3652, 0.0516666851691096, 0.0553879124011801, 1, 
3, 7, static_var/Acc15, 210, 220, 22460, 748, -0.133602896137497, -0.135652060493207, 1, 
3, 7, static_var/Acc15, 220, 240, 42843, 1154, -0.352388628988917, -0.361840385812757, 1, 
3, 7, static_var/Acc15, 240, 290, 99700, 2166, -0.572704378623072, -0.606213181447395, 1, 
3, 7, static_var/Acc15, 290, 680, 502073, 8175, -0.866633793389674, -1.15645109268147, 1, 
3, 7, static_var/Acc15, 680, 690, 8091, 25, -2.54192264260244, -2.54746365493828, 1, 
3, 7, static_var/Acc15, 690, 1790, 304123, 280, -3.75486228848314, -4.00552470824318, 1, 
3, 7, static_var/BD000, 0, 45, 4537, 158, -0.0873661258117549, -0.0876392565013442, 0, 
3, 7, static_var/BD000, 45, 50, 112, 7, 0.526564306860467, 0.526618402639233, 0, 
3, 7, static_var/BD000, 50, 55, 267, 10, -0.0118764839384975, -0.0118787395084409, 0, 
3, 7, static_var/BD000, 55, 60, 479, 40, 0.838994549001442, 0.839423528867694, 1, 
3, 7, static_var/BD000, 60, 100, 56695, 3801, 0.60158878708834, 0.635932913513545, 1, 
3, 7, static_var/BD000, 100, 115, 522283, 29681, 0.425420072649124, 0.791074030125238, 1, 
3, 7, static_var/BD000, 115, 120, 352902, 11735, -0.135181756206664, -0.177238575234047, 1, 
3, 7, static_var/BD000, 120, 125, 242608, 4586, -0.714740413975841, -0.818884914332197, 1, 
3, 7, static_var/BD000, 125, 130, 132400, 1811, -1.04356129978487, -1.11087742344504, 1, 
3, 7, static_var/BD000, 130, 175, 86155, 1149, -1.06921533540508, -1.11255242903089, 1, 
3, 7, static_var/Bio01, 0, 255, 583847, 27, -6.74689662115598, -7.31540408362263, 1, 
3, 7, static_var/Bio01, 255, 265, 408319, 2972, -1.68089385557667, -1.98165128096303, 1, 
3, 7, static_var/Bio01, 265, 270, 296464, 25083, 0.853281096217765, 1.26943795611826, 1, 
3, 7, static_var/Bio01, 270, 275, 105136, 24805, 2.05950415495813, 2.62945494675184, 1, 
3, 7, static_var/Bio01, 275, 280, 4672, 91, -0.684198579407215, -0.685890001301775, 1, 
3, 7, static_var/Bio02, 0, 20, 25246, 268, -1.3001492279495, -1.31381682633531, 1, 
3, 7, static_var/Bio02, 20, 30, 76181, 4960, 0.570232529948736, 0.614146498027047, 1, 
3, 7, static_var/Bio02, 30, 35, 64414, 8607, 1.36529102408202, 1.50021888215452, 1, 
3, 7, static_var/Bio02, 35, 40, 176988, 7348, 0.0953641307091659, 0.109905283326196, 1, 
3, 7, static_var/Bio02, 40, 45, 220546, 14964, 0.614416843338304, 0.780524340564877, 1, 
3, 7, static_var/Bio02, 45, 50, 248202, 13499, 0.378909231538836, 0.481322882456645, 1, 
3, 7, static_var/Bio02, 50, 55, 286889, 3251, -1.23412162793484, -1.4075426015776, 1, 
3, 7, static_var/Bio02, 55, 60, 182800, 81, -4.48664106994505, -4.63106677658548, 1, 
3, 7, static_var/Bio02, 60, 70, 117172, 0, -22.5490302319124, 0, 0, 
3, 7, static_var/Bio03, 0, 430, 11412, 93, -1.56702400751649, -1.57371534221774, 1, 
3, 7, static_var/Bio03, 430, 435, 8471, 162, -0.702883700469921, -0.706015873402063, 1, 
3, 7, static_var/Bio03, 435, 440, 5103, 46, -1.46527279662821, -1.46816978150317, 1, 
3, 7, static_var/Bio03, 440, 460, 39747, 947, -0.47826192446261, -0.48948658516119, 1, 
3, 7, static_var/Bio03, 460, 465, 16601, 759, 0.196196365334082, 0.198782405950519, 1, 
3, 7, static_var/Bio03, 465, 470, 3465, 97, -0.312748888896158, -0.313422633386455, 1, 
3, 7, static_var/Bio03, 470, 475, 2135, 680, 2.47394612652724, 2.48578273045694, 1, 
3, 7, static_var/Bio03, 475, 480, 43039, 3774, 0.892416418082197, 0.936700598676494, 1, 
3, 7, static_var/Bio03, 480, 490, 557414, 34364, 0.511946950948717, 1.06565751138257, 1, 
3, 7, static_var/Bio03, 490, 495, 332497, 6265, -0.718015688390348, -0.869851937912414, 1, 
3, 7, static_var/Bio03, 495, 500, 225820, 2812, -1.13869716334501, -1.26537832069421, 1, 
3, 7, static_var/Bio03, 500, 505, 109199, 2969, -0.342766851047623, -0.367338850263563, 1, 
3, 7, static_var/Bio03, 505, 510, 35442, 10, -4.93817104464631, -4.96466972021896, 1, 
3, 7, static_var/Bio03, 510, 520, 8093, 0, -19.8763867838472, 0, 0, 
3, 7, static_var/Bio04, 0, 595, 17418, 96, -1.96076994946048, -1.9719142334338, 1, 
3, 7, static_var/Bio04, 595, 600, 8012, 100, -1.13635117935178, -1.14035969468336, 1, 
3, 7, static_var/Bio04, 600, 615, 27275, 232, -1.52383159111934, -1.53974698568956, 1, 
3, 7, static_var/Bio04, 615, 625, 15413, 231, -0.950833576092243, -0.957811760825886, 1, 
3, 7, static_var/Bio04, 625, 630, 10457, 418, 0.0558631537959064, 0.0562951485822776, 0, 
3, 7, static_var/Bio04, 630, 635, 15048, 750, 0.286812768166236, 0.290387034644199, 1, 
3, 7, static_var/Bio04, 635, 640, 27701, 2143, 0.755870845267605, 0.777984013977873, 1, 
3, 7, static_var/Bio04, 640, 645, 35821, 3501, 1.01197691628231, 1.05603098785712, 1, 
3, 7, static_var/Bio04, 645, 650, 29304, 3878, 1.35416179225521, 1.41110102231651, 1, 
3, 7, static_var/Bio04, 650, 665, 63485, 5572, 0.893426679460084, 0.96055750525473, 1, 
3, 7, static_var/Bio04, 665, 675, 27395, 1772, 0.563232974513446, 0.578025276978276, 1, 
3, 7, static_var/Bio04, 675, 680, 17223, 841, 0.265267717860077, 0.269019088182626, 1, 
3, 7, static_var/Bio04, 680, 685, 21781, 675, -0.207985440395829, -0.21097360680021, 1, 
3, 7, static_var/Bio04, 685, 690, 20146, 894, 0.164950052713191, 0.167556766073264, 1, 
3, 7, static_var/Bio04, 690, 700, 30418, 1674, 0.391401430218743, 0.401914237289071, 1, 
3, 7, static_var/Bio04, 700, 705, 15306, 1098, 0.674299664800201, 0.684626929193306, 1, 
3, 7, static_var/Bio04, 705, 815, 476676, 27893, 0.456450794549779, 0.798261936675827, 1, 
3, 7, static_var/Bio04, 815, 820, 24825, 185, -1.65715608460645, -1.67214116390558, 1, 
3, 7, static_var/Bio04, 820, 825, 22604, 246, -1.27499343393523, -1.28709616514487, 1, 
3, 7, static_var/Bio04, 825, 830, 24275, 164, -1.75594251109395, -1.77092486271567, 1, 
3, 7, static_var/Bio04, 830, 870, 162844, 505, -2.53826908314686, -2.65727120162162, 1, 
3, 7, static_var/Bio04, 870, 1130, 305011, 110, -4.69264753897973, -4.94754694010393, 1, 
3, 7, static_var/Bio05, 0, 300, 623739, 2173, -2.4215188907658, -2.99948320083921, 1, 
3, 7, static_var/Bio05, 300, 305, 246119, 9645, 0.0352158890069023, 0.0428882748791424, 1, 
3, 7, static_var/Bio05, 305, 310, 263865, 13298, 0.298501806110565, 0.381451936312234, 1, 
3, 7, static_var/Bio05, 310, 315, 193530, 20166, 1.08321909559846, 1.42435916354049, 1, 
3, 7, static_var/Bio05, 315, 330, 71185, 7696, 1.12444855877966, 1.23307846460612, 1, 
3, 7, static_var/Bio06, 0, 200, 534412, 30, -6.55305432837774, -7.05861490914272, 1, 
3, 7, static_var/Bio06, 200, 210, 220306, 1278, -1.90928871160715, -2.06255060699305, 1, 
3, 7, static_var/Bio06, 210, 215, 121857, 4358, -0.0598020784245953, -0.0653412060301425, 1, 
3, 7, static_var/Bio06, 215, 220, 122075, 6969, 0.430232807466029, 0.481838481814367, 1, 
3, 7, static_var/Bio06, 220, 225, 123252, 12462, 1.04966200455213, 1.23190954564323, 1, 
3, 7, static_var/Bio06, 225, 265, 276536, 27881, 1.04649356767256, 1.58928742958179, 1, 
3, 7, static_var/Bio07, 0, 40, 8630, 59, -1.74398773903049, -1.74926413764881, 1, 
3, 7, static_var/Bio07, 40, 45, 19887, 207, -1.3200248693782, -1.33084493027803, 1, 
3, 7, static_var/Bio07, 45, 60, 51587, 2432, 0.22834990124771, 0.238124769254536, 1, 
3, 7, static_var/Bio07, 60, 65, 41967, 5714, 1.38701167527419, 1.47382515035193, 1, 
3, 7, static_var/Bio07, 65, 75, 84104, 6782, 0.800908031131814, 0.878705270799179, 1, 
3, 7, static_var/Bio07, 75, 80, 94953, 3168, -0.131733903667757, -0.140729661767185, 1, 
3, 7, static_var/Bio07, 80, 85, 94357, 5737, 0.497193367811067, 0.543672613538827, 1, 
3, 7, static_var/Bio07, 85, 90, 123543, 9191, 0.713557841861026, 0.815276220109889, 1, 
3, 7, static_var/Bio07, 90, 100, 267519, 16099, 0.486246818736149, 0.64162257280497, 1, 
3, 7, static_var/Bio07, 100, 105, 161494, 2736, -0.826269522480888, -0.898802050712761, 1, 
3, 7, static_var/Bio07, 105, 110, 149097, 725, -2.08669174985061, -2.18975634329603, 1, 
3, 7, static_var/Bio07, 110, 115, 92397, 101, -3.58302105780319, -3.6521771952709, 1, 
3, 7, static_var/Bio07, 115, 135, 208903, 27, -5.71904467947159, -5.88724359335265, 1, 
3, 7, static_var/Bio08, 0, 255, 604511, 37, -6.46658151675241, -7.062392378914, 1, 
3, 7, static_var/Bio08, 255, 265, 442515, 6380, -0.990169223130769, -1.25363878681871, 1, 
3, 7, static_var/Bio08, 265, 270, 291707, 33042, 1.17686019927569, 1.94070682558709, 1, 
3, 7, static_var/Bio08, 270, 275, 57440, 13446, 2.04924291102599, 2.30876453293935, 1, 
3, 7, static_var/Bio08, 275, 280, 2265, 73, -0.167495698956838, -0.167747329421485, 0, 
3, 7, static_var/Bio09, 0, 240, 514493, 24, -6.73822224145786, -7.21964139710789, 1, 
3, 7, static_var/Bio09, 240, 255, 500646, 6799, -1.05083570210964, -1.37084316108275, 1, 
3, 7, static_var/Bio09, 255, 260, 214309, 22266, 1.079956053983, 1.47117220842695, 1, 
3, 7, static_var/Bio09, 260, 270, 161131, 23358, 1.45994664257682, 1.93334456473523, 1, 
3, 7, static_var/Bio09, 270, 275, 7570, 522, 0.6317829282293, 0.636432812867194, 1, 
3, 7, static_var/Bio09, 275, 280, 289, 9, -0.202950517870354, -0.202988750522807, 0, 
3, 7, static_var/Bio10, 0, 265, 502571, 26, -6.63472942116045, -7.10186364938935, 1, 
3, 7, static_var/Bio10, 265, 280, 662446, 12939, -0.681353099277255, -1.06053945703148, 1, 
3, 7, static_var/Bio10, 280, 285, 226406, 39637, 1.68450497429809, 2.91409466478614, 1, 
3, 7, static_var/Bio10, 285, 290, 7015, 376, 0.363487022633412, 0.365663027739061, 1, 
3, 7, static_var/Bio11, 0, 240, 521569, 24, -6.75188250093899, -7.24185325181213, 1, 
3, 7, static_var/Bio11, 240, 255, 521069, 7001, -1.06168804846697, -1.4013424234286, 1, 
3, 7, static_var/Bio11, 255, 260, 230167, 24057, 1.08663051560047, 1.52566123613655, 1, 
3, 7, static_var/Bio11, 260, 265, 105827, 20790, 1.82600015393763, 2.25899459158288, 1, 
3, 7, static_var/Bio11, 265, 270, 19043, 1089, 0.432061420579003, 0.439397363838209, 1, 
3, 7, static_var/Bio11, 270, 275, 763, 17, -0.546897748184868, -0.547131419753487, 1, 
3, 7, static_var/Bio12, 0, 1800, 96176, 687, -1.69981753640362, -1.76038068647176, 1, 
3, 7, static_var/Bio12, 1800, 1900, 38893, 1241, -0.177854059499827, -0.182534028068807, 1, 
3, 7, static_var/Bio12, 1900, 2000, 49528, 2096, 0.115348168016406, 0.119825902298369, 1, 
3, 7, static_var/Bio12, 2000, 3100, 538883, 19989, -0.0219029931740916, -0.0354119048197202, 1, 
3, 7, static_var/Bio12, 3100, 3300, 86160, 3967, 0.203554509209748, 0.218351739968127, 1, 
3, 7, static_var/Bio12, 3300, 3500, 70587, 4054, 0.436620490815821, 0.465514633337482, 1, 
3, 7, static_var/Bio12, 3500, 4700, 333207, 15445, 0.210597159437812, 0.285838734007679, 1, 
3, 7, static_var/Bio12, 4700, 4800, 20096, 618, -0.215937937100777, -0.218786790112115, 1, 
3, 7, static_var/Bio12, 4800, 7300, 164908, 4881, -0.25537792612946, -0.285348851525906, 1, 
3, 7, static_var/Bio13, 0, 300, 119904, 1241, -1.32575552864499, -1.39438124261499, 1, 
3, 7, static_var/Bio13, 300, 350, 119685, 3670, -0.218913323062175, -0.237296043690013, 1, 
3, 7, static_var/Bio13, 350, 400, 84865, 4209, 0.281646400410835, 0.302609475790469, 1, 
3, 7, static_var/Bio13, 400, 600, 391379, 15696, 0.0592747080982999, 0.0832157118484366, 1, 
3, 7, static_var/Bio13, 600, 1100, 512539, 22692, 0.162533849978872, 0.26905195359045, 1, 
3, 7, static_var/Bio13, 1100, 1200, 47979, 1783, -0.0199813674091611, -0.0206845171207477, 0, 
3, 7, static_var/Bio13, 1200, 1250, 23814, 712, -0.244982053473973, -0.24877083993459, 1, 
3, 7, static_var/Bio13, 1250, 1300, 20871, 864, 0.0923497854663163, 0.0938112176127489, 1, 
3, 7, static_var/Bio13, 1300, 1500, 60319, 2016, -0.129923691836718, -0.13542726748295, 1, 
3, 7, static_var/Bio13, 1500, 1550, 6520, 66, -1.3481861226228, -1.35174796018785, 1, 
3, 7, static_var/Bio13, 1550, 1600, 4070, 14, -2.43428070769308, -2.43703554751293, 1, 
3, 7, static_var/Bio13, 1600, 1800, 6493, 15, -2.83350239066639, -2.83804555244614, 1, 
3, 7, static_var/Bio14, 0, 5, 160359, 6463, 0.0644310646395548, 0.0730637243587449, 1, 
3, 7, static_var/Bio14, 5, 10, 521273, 13489, -0.393567113856056, -0.573572383055421, 1, 
3, 7, static_var/Bio14, 10, 15, 186265, 7284, 0.0330150148724856, 0.0381785973851583, 1, 
3, 7, static_var/Bio14, 15, 35, 285728, 14330, 0.293383371625899, 0.383476837932903, 1, 
3, 7, static_var/Bio14, 35, 40, 57195, 4581, 0.793549578842008, 0.844098511365861, 1, 
3, 7, static_var/Bio14, 40, 50, 106199, 6236, 0.460153341637004, 0.508185641605612, 1, 
3, 7, static_var/Bio14, 50, 55, 31787, 453, -1.00195241550772, -1.01692908534314, 1, 
3, 7, static_var/Bio14, 55, 60, 20946, 118, -1.93875438185445, -1.95212583499775, 1, 
3, 7, static_var/Bio14, 60, 65, 11640, 23, -2.99011609762165, -2.99835357348496, 1, 
3, 7, static_var/Bio14, 65, 85, 17046, 1, -6.50899767660933, -6.52172826045268, 1, 
3, 7, static_var/Bio15, 0, 60, 97345, 847, -1.50096235910897, -1.5592685631566, 1, 
3, 7, static_var/Bio15, 60, 65, 121495, 3822, -0.192521237398556, -0.209166018889897, 1, 
3, 7, static_var/Bio15, 65, 70, 113282, 5623, 0.282511012683904, 0.311315791233055, 1, 
3, 7, static_var/Bio15, 70, 75, 89606, 6760, 0.728653935334635, 0.801609548875762, 1, 
3, 7, static_var/Bio15, 75, 85, 223685, 11565, 0.32544565137715, 0.400160606483868, 1, 
3, 7, static_var/Bio15, 85, 90, 193769, 2879, -0.959639826320095, -1.0567721228297, 1, 
3, 7, static_var/Bio15, 90, 95, 103336, 4011, 0.0252577930499297, 0.0272987234345489, 0, 
3, 7, static_var/Bio15, 95, 105, 276516, 8368, -0.232509651603849, -0.282857879910082, 1, 
3, 7, static_var/Bio15, 105, 110, 135381, 7009, 0.326877246541229, 0.368511881644215, 1, 
3, 7, static_var/Bio15, 110, 115, 44023, 2094, 0.237712908785346, 0.246381883744519, 1, 
3, 7, static_var/Bio16, 0, 800, 94987, 493, -2.02116793739727, -2.08463852800752, 1, 
3, 7, static_var/Bio16, 800, 900, 75108, 1608, -0.58767972749934, -0.613034283076459, 1, 
3, 7, static_var/Bio16, 900, 1000, 68615, 2772, 0.0669104689534972, 0.0704775129117619, 1, 
3, 7, static_var/Bio16, 1000, 1100, 56139, 2974, 0.351122070897591, 0.368579547159609, 1, 
3, 7, static_var/Bio16, 1100, 1600, 349340, 14772, 0.114507857554731, 0.155489166639061, 1, 
3, 7, static_var/Bio16, 1600, 1700, 58448, 1941, -0.136546712133952, -0.142126540075749, 1, 
3, 7, static_var/Bio16, 1700, 1900, 96530, 3960, 0.0828934181499458, 0.0892994943299299, 1, 
3, 7, static_var/Bio16, 1900, 2100, 85960, 4303, 0.291399414295428, 0.313500063204347, 1, 
3, 7, static_var/Bio16, 2100, 3100, 339987, 14103, 0.094460558848814, 0.126636813969056, 1, 
3, 7, static_var/Bio16, 3100, 5000, 172904, 6052, -0.0821038880512597, -0.0932009287664518, 1, 
3, 7, static_var/Bio16, 5000, 5100, 384, 0, -16.8282746137625, 0, 0, 
3, 7, static_var/Bio16, 5100, 5200, 36, 0, -14.4611514748018, 0, 0, 
3, 7, static_var/Bio17, 0, 15, 148662, 6029, 0.0709207697126393, 0.0796742540616939, 1, 
3, 7, static_var/Bio17, 15, 20, 214582, 4368, -0.639206313054687, -0.723045445555859, 1, 
3, 7, static_var/Bio17, 20, 25, 140830, 1905, -1.05483770262464, -1.12720029824745, 1, 
3, 7, static_var/Bio17, 25, 30, 87003, 2456, -0.304159074504182, -0.321591126725427, 1, 
3, 7, static_var/Bio17, 30, 35, 63198, 2383, -0.00486176299111801, -0.00509133356572947, 0, 
3, 7, static_var/Bio17, 35, 60, 205769, 9272, 0.180966449982928, 0.215481624987845, 1, 
3, 7, static_var/Bio17, 60, 65, 32835, 2136, 0.569319348287897, 0.587392234718736, 1, 
3, 7, static_var/Bio17, 65, 75, 57890, 2588, 0.172690810361749, 0.180803530182299, 1, 
3, 7, static_var/Bio17, 75, 80, 26498, 962, -0.0442155416211522, -0.0450519749800851, 0, 
3, 7, static_var/Bio17, 80, 85, 22944, 1014, 0.160661850701871, 0.163553860186349, 1, 
3, 7, static_var/Bio17, 85, 90, 24967, 1334, 0.360152415057959, 0.367934034301417, 1, 
3, 7, static_var/Bio17, 90, 105, 73988, 4874, 0.582772147993267, 0.626548893315472, 1, 
3, 7, static_var/Bio17, 105, 170, 249365, 13510, 0.374827450514028, 0.476482100675235, 1, 
3, 7, static_var/Bio17, 170, 175, 8478, 66, -1.61314528683349, -1.61817047330659, 1, 
3, 7, static_var/Bio17, 175, 190, 18653, 80, -2.21282304955078, -2.22521221225708, 1, 
3, 7, static_var/Bio17, 190, 195, 3489, 0, -19.035002458616, 0, 0, 
3, 7, static_var/Bio17, 195, 255, 19287, 1, -6.63252021510765, -6.64693919631298, 1, 
3, 7, static_var/Bio18, 0, 115, 1556, 112, 0.677941059805, 0.678983567503814, 1, 
3, 7, static_var/Bio18, 115, 125, 1382, 243, 1.68976998785604, 1.69352044001604, 1, 
3, 7, static_var/Bio18, 125, 130, 875, 50, 0.431254127056142, 0.43158499943451, 1, 
3, 7, static_var/Bio18, 130, 135, 807, 31, 0.0144491922646042, 0.0144575912776893, 0, 
3, 7, static_var/Bio18, 135, 140, 2403, 33, -1.03952316470002, -1.04066310311979, 1, 
3, 7, static_var/Bio18, 140, 160, 15914, 257, -0.874982787453626, -0.881825063620045, 1, 
3, 7, static_var/Bio18, 160, 200, 165749, 3674, -0.552163696305449, -0.608649163108041, 1, 
3, 7, static_var/Bio18, 200, 205, 43455, 1816, 0.10221356005322, 0.105656446228144, 1, 
3, 7, static_var/Bio18, 205, 250, 408957, 20399, 0.287657937189474, 0.433076503066652, 1, 
3, 7, static_var/Bio18, 250, 310, 529559, 24594, 0.212627898770102, 0.366178788671256, 1, 
3, 7, static_var/Bio18, 310, 315, 32096, 496, -0.919721964887399, -0.93408207804867, 1, 
3, 7, static_var/Bio18, 315, 335, 91283, 1007, -1.26128152266698, -1.31154444697021, 1, 
3, 7, static_var/Bio18, 335, 340, 16359, 81, -2.06850611925187, -2.07914825928703, 1, 
3, 7, static_var/Bio18, 340, 1475, 88043, 185, -2.92850682074231, -2.99253792286622, 1, 
3, 7, static_var/Bio19, 0, 20, 359651, 10325, -0.28682293681635, -0.370653269531764, 1, 
3, 7, static_var/Bio19, 20, 30, 231426, 4433, -0.701228116275934, -0.798619550365512, 1, 
3, 7, static_var/Bio19, 30, 40, 119244, 4325, -0.0452008840211752, -0.0493196746036896, 1, 
3, 7, static_var/Bio19, 40, 60, 149223, 7310, 0.268643587942112, 0.305659555388717, 1, 
3, 7, static_var/Bio19, 60, 70, 60280, 3614, 0.482255316525648, 0.50988157133048, 1, 
3, 7, static_var/Bio19, 70, 80, 51830, 1722, -0.13607976201373, -0.140989202442589, 1, 
3, 7, static_var/Bio19, 80, 90, 43376, 2021, 0.216013613240291, 0.223689226165633, 1, 
3, 7, static_var/Bio19, 90, 150, 254968, 14200, 0.404022658331381, 0.518876916926799, 1, 
3, 7, static_var/Bio19, 150, 210, 108109, 4933, 0.194125562352188, 0.212079882460258, 1, 
3, 7, static_var/Bio19, 210, 220, 7111, 77, -1.28009088321757, -1.28387805779307, 1, 
3, 7, static_var/Bio19, 220, 230, 5141, 7, -3.3631157044131, -3.36680665942615, 1, 
3, 7, static_var/Bio19, 230, 390, 8079, 11, -3.36315111831306, -3.36895797655035, 1, 
3, 7, static_var/Cy000, 0, 19, 4527, 177, 0.0328331164537759, 0.0329413868188925, 0, 
3, 7, static_var/Cy000, 19, 25, 22867, 4295, 1.77041099324122, 1.84105822197251, 1, 
3, 7, static_var/Cy000, 25, 26, 33853, 2954, 0.887050871151387, 0.921191521494317, 1, 
3, 7, static_var/Cy000, 26, 27, 62036, 4208, 0.614128895951889, 0.652959169821733, 1, 
3, 7, static_var/Cy000, 27, 29, 246427, 12764, 0.327363310004071, 0.41226651252663, 1, 
3, 7, static_var/Cy000, 29, 30, 177715, 7108, 0.0564727523862885, 0.0649452481833555, 1, 
3, 7, static_var/Cy000, 30, 32, 388372, 12054, -0.206423467606705, -0.276343519604003, 1, 
3, 7, static_var/Cy000, 32, 33, 167744, 4013, -0.474071238001491, -0.525057603877448, 1, 
3, 7, static_var/Cy000, 33, 35, 208244, 4065, -0.681968809127088, -0.766719932171338, 1, 
3, 7, static_var/Cy000, 35, 39, 84484, 1319, -0.909338204544644, -0.947930370923786, 1, 
3, 7, static_var/Cy000, 39, 41, 1877, 21, -1.24704196766005, -1.2480259043111, 1, 
3, 7, static_var/Cy000, 41, 42, 196, 0, -16.1557467675545, 0, 0, 
