Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
3, 7, static_var/Acc00, 580, 610, 32147, 823, 0.111538429506034, 0.114260057443031, 1, 
3, 7, static_var/Acc00, 610, 630, 20934, 380, -0.239917510764794, -0.243111056830466, 1, 
3, 7, static_var/Acc00, 630, 680, 48994, 739, -0.428234722693242, -0.440673438088586, 1, 
3, 7, static_var/Acc00, 680, 690, 8599, 200, 0.0131715211222021, 0.0132520543079337, 0, 
3, 7, static_var/Acc00, 690, 700, 8465, 113, -0.552146406710287, -0.554705643178534, 1, 
3, 7, static_var/Acc00, 700, 800, 83407, 905, -0.761920786053453, -0.794982929465219, 1, 
3, 7, static_var/Acc00, 800, 810, 8224, 57, -1.21408357082393, -1.21822630242729, 1, 
3, 7, static_var/Acc00, 810, 850, 30116, 140, -1.61578783316443, -1.63327853721804, 1, 
3, 7, static_var/Acc00, 850, 1000, 100016, 250, -2.23839972032971, -2.30513564120496, 1, 
3, 7, static_var/Acc00, 1000, 1010, 5777, 2, -4.21742427013026, -4.22152273622882, 1, 
3, 7, static_var/Acc00, 1010, 2770, 453745, 16, -6.50194457555889, -6.89618043885148, 1, 
3, 7, static_var/BD000, 0, 45, 3564, 101, 0.21595205713863, 0.216553730207115, 1, 
3, 7, static_var/BD000, 45, 50, 111, 9, 1.32297384875174, 1.32317583904119, 1, 
3, 7, static_var/BD000, 50, 55, 237, 8, 0.396441622825389, 0.396521722521489, 0, 
3, 7, static_var/BD000, 55, 60, 420, 27, 1.07274933883486, 1.07329297080387, 1, 
3, 7, static_var/BD000, 60, 70, 2067, 199, 1.5114032906355, 1.51616484880178, 1, 
3, 7, static_var/BD000, 70, 100, 55656, 3752, 1.12361525735082, 1.20748732204462, 1, 
3, 7, static_var/BD000, 100, 105, 58704, 2776, 0.747667978134667, 0.795365674720566, 1, 
3, 7, static_var/BD000, 105, 115, 478861, 16378, 0.410051256027612, 0.700959104816504, 1, 
3, 7, static_var/BD000, 115, 120, 357997, 6118, -0.301330036074019, -0.38574557985257, 1, 
3, 7, static_var/BD000, 120, 125, 245823, 2242, -0.937359126728151, -1.05879407055238, 1, 
3, 7, static_var/BD000, 125, 130, 133910, 725, -1.46260067858007, -1.540805723782, 1, 
3, 7, static_var/BD000, 130, 175, 86576, 360, -1.72778493812672, -1.78068744378146, 1, 
3, 7, static_var/Bio05, 0, 300, 620191, 189, -4.34500888306309, -4.92917030912009, 1, 
3, 7, static_var/Bio05, 300, 305, 248877, 3539, -0.488070565555867, -0.567513849097374, 1, 
3, 7, static_var/Bio05, 305, 310, 270939, 7763, 0.22726793224015, 0.288643918328331, 1, 
3, 7, static_var/Bio05, 310, 315, 206833, 15864, 1.26266336470824, 1.77901400114259, 1, 
3, 7, static_var/Bio05, 315, 330, 77086, 5340, 1.15281563371513, 1.2781910094359, 1, 
3, 7, static_var/Bio06, 0, 200, 535795, 8, -7.36132834663405, -7.84740724428118, 1, 
3, 7, static_var/Bio06, 200, 215, 342117, 1852, -1.46273650486752, -1.68490338958505, 1, 
3, 7, static_var/Bio06, 215, 220, 127451, 5185, 0.590292927244653, 0.670978154170147, 1, 
3, 7, static_var/Bio06, 220, 225, 129941, 7631, 0.976382177508017, 1.15014975119177, 1, 
3, 7, static_var/Bio06, 225, 265, 288622, 18019, 1.04149603929474, 1.62620496953524, 1, 
3, 7, static_var/Bio12, 0, 1700, 66669, 269, -1.75801887116289, -1.79866134287488, 1, 
3, 7, static_var/Bio12, 1700, 1800, 32564, 461, -0.49258463499867, -0.501729919181019, 1, 
3, 7, static_var/Bio12, 1800, 2000, 90729, 2179, 0.0460207764334327, 0.0492272830103121, 1, 
3, 7, static_var/Bio12, 2000, 2500, 251362, 4831, -0.181712175952562, -0.216871920791624, 1, 
3, 7, static_var/Bio12, 2500, 2600, 50907, 703, -0.517771007269879, -0.532787946207014, 1, 
3, 7, static_var/Bio12, 2600, 2700, 47586, 933, -0.161365227342311, -0.166522430572746, 1, 
3, 7, static_var/Bio12, 2700, 3300, 287387, 6790, 0.0292535500348135, 0.0367817674896528, 1, 
3, 7, static_var/Bio12, 3300, 3400, 37522, 1251, 0.383646792274516, 0.396243734226079, 1, 
3, 7, static_var/Bio12, 3400, 5700, 505081, 14919, 0.258621704391119, 0.433632223046197, 1, 
3, 7, static_var/Bio12, 5700, 5800, 7918, 106, -0.54925511318471, -0.55163875565419, 1, 
3, 7, static_var/Bio12, 5800, 5900, 8627, 84, -0.871328629608513, -0.874915659394658, 1, 
3, 7, static_var/Bio12, 5900, 6200, 19537, 139, -1.187729229123, -1.19750991652687, 1, 
3, 7, static_var/Bio12, 6200, 6300, 5518, 18, -1.97140952862461, -1.9748200026177, 1, 
3, 7, static_var/Bio12, 6300, 6500, 5856, 7, -2.97739375168792, -2.98139268159638, 1, 
3, 7, static_var/Bio12, 6500, 7300, 6663, 5, -3.44341442100108, -3.44805865859986, 1, 
3, 7, static_var/Bio14, 0, 5, 168121, 8144, 0.772973489607154, 0.937287259510836, 1, 
3, 7, static_var/Bio14, 5, 10, 525716, 6530, -0.625133172477335, -0.86943686891925, 1, 
3, 7, static_var/Bio14, 10, 15, 185803, 3351, -0.246506231274781, -0.27895037384193, 1, 
3, 7, static_var/Bio14, 15, 30, 230767, 5262, -0.00710906432802552, -0.00847846942866956, 0, 
3, 7, static_var/Bio14, 30, 35, 61687, 2906, 0.743680976412509, 0.793594325746287, 1, 
3, 7, static_var/Bio14, 35, 50, 170236, 6464, 0.518495189282494, 0.613532645034308, 1, 
3, 7, static_var/Bio14, 50, 55, 31856, 38, -2.97947920193901, -3.0014522465721, 1, 
3, 7, static_var/Bio14, 55, 85, 49740, 0, -21.2095421579677, 0, 0, 
3, 7, static_var/Bio15, 0, 65, 224056, 2838, -0.605326977221706, -0.68769824128937, 1, 
3, 7, static_var/Bio15, 65, 70, 116429, 2819, 0.0543327662499548, 0.059310232890563, 1, 
3, 7, static_var/Bio15, 70, 75, 93047, 3737, 0.576891771507345, 0.631919327492724, 1, 
3, 7, static_var/Bio15, 75, 85, 228174, 6518, 0.224163034585989, 0.272955501199656, 1, 
3, 7, static_var/Bio15, 85, 90, 195611, 1526, -1.09492418987397, -1.19737461599241, 1, 
3, 7, static_var/Bio15, 90, 95, 103736, 1598, -0.406849908016613, -0.432989194936976, 1, 
3, 7, static_var/Bio15, 95, 100, 124065, 2460, -0.149894652463716, -0.163139282995186, 1, 
3, 7, static_var/Bio15, 100, 105, 151073, 1566, -0.808096532208662, -0.872702461916142, 1, 
3, 7, static_var/Bio15, 105, 110, 140929, 6773, 0.76466290300818, 0.895391661988636, 1, 
3, 7, static_var/Bio15, 110, 115, 46806, 2860, 1.01858210205648, 1.0780245517046, 1, 
3, 7, static_var/Bio18, 0, 115, 1529, 156, 1.57582468618136, 1.57962009420324, 1, 
3, 7, static_var/Bio18, 115, 120, 729, 114, 2.06529826528777, 2.06834897763157, 1, 
3, 7, static_var/Bio18, 120, 135, 2800, 256, 1.45440660471934, 1.46043709277642, 1, 
3, 7, static_var/Bio18, 135, 140, 3101, 67, -0.062222455817719, -0.0623542941245889, 0, 
3, 7, static_var/Bio18, 140, 155, 11312, 146, -0.586300019462177, -0.589882871887125, 1, 
3, 7, static_var/Bio18, 155, 160, 5951, 160, 0.16183563270783, 0.162570172760581, 1, 
3, 7, static_var/Bio18, 160, 165, 8588, 392, 0.710582415131465, 0.716735863906605, 1, 
3, 7, static_var/Bio18, 165, 185, 55733, 1875, 0.39297979073675, 0.412556397135774, 1, 
3, 7, static_var/Bio18, 185, 245, 523293, 15027, 0.229565735159843, 0.390374118945046, 1, 
3, 7, static_var/Bio18, 245, 250, 47271, 1630, 0.41849566415989, 0.436279653506496, 1, 
3, 7, static_var/Bio18, 250, 295, 419173, 11579, 0.189643616403737, 0.28014741129456, 1, 
3, 7, static_var/Bio18, 295, 300, 41038, 467, -0.713757462283265, -0.72896654604388, 1, 
3, 7, static_var/Bio18, 300, 305, 38554, 300, -1.09749884959449, -1.1161623954308, 1, 
3, 7, static_var/Bio18, 305, 310, 37551, 141, -1.83021135226423, -1.85314744208668, 1, 
3, 7, static_var/Bio18, 310, 1475, 227303, 385, -2.62837857873526, -2.79459095078365, 1, 
3, 7, static_var/Cy000, 0, 18, 3534, 113, 0.340421718434528, 0.341421889179475, 1, 
3, 7, static_var/Cy000, 18, 25, 26904, 4209, 2.0658025385798, 2.18716454967699, 1, 
3, 7, static_var/Cy000, 25, 26, 35896, 2384, 1.10759825025816, 1.15892684738446, 1, 
3, 7, static_var/Cy000, 26, 28, 170488, 7586, 0.683877734963027, 0.823339290791412, 1, 
3, 7, static_var/Cy000, 28, 29, 148663, 4811, 0.352842054144636, 0.402866750754168, 1, 
3, 7, static_var/Cy000, 29, 30, 181297, 4123, -0.00982916211868353, -0.011255541369927, 0, 
3, 7, static_var/Cy000, 30, 31, 198303, 3451, -0.282854167222258, -0.322195902409351, 1, 
3, 7, static_var/Cy000, 31, 32, 194926, 2536, -0.578214440554109, -0.646309375620088, 1, 
3, 7, static_var/Cy000, 32, 33, 168835, 1653, -0.86576913581426, -0.941912851792322, 1, 
3, 7, static_var/Cy000, 33, 34, 125987, 941, -1.13877172430387, -1.20374878908888, 1, 
3, 7, static_var/Cy000, 34, 39, 166973, 884, -1.4850999209054, -1.58482211289911, 1, 
3, 7, static_var/Cy000, 39, 40, 1326, 3, -2.33832279074705, -2.33918243821681, 1, 
3, 7, static_var/Cy000, 40, 46, 794, 1, -2.92510113693506, -2.92564071206153, 1, 
3, 7, static_var/D_ComF, 0, 500, 9948, 200, -0.135777963497268, -0.136673440720688, 0, 
3, 7, static_var/D_ComF, 500, 1000, 6806, 262, 0.532762710178306, 0.536093602801209, 1, 
3, 7, static_var/D_ComF, 1000, 1500, 8503, 409, 0.765558915306783, 0.772312517644753, 1, 
3, 7, static_var/D_ComF, 1500, 14500, 343146, 13233, 0.534606811151991, 0.782687691008022, 1, 
3, 7, static_var/D_ComF, 14500, 15000, 16083, 376, 0.0184494762466547, 0.0186621273797625, 0, 
3, 7, static_var/D_ComF, 15000, 25500, 355588, 9794, 0.186648815951242, 0.256936412325855, 1, 
3, 7, static_var/D_ComF, 25500, 26000, 16526, 591, 0.456264875254454, 0.462986417250142, 1, 
3, 7, static_var/D_ComF, 26000, 31500, 160187, 4711, 0.254130905546193, 0.291213300874872, 1, 
3, 7, static_var/D_ComF, 31500, 32000, 13493, 211, -0.3915847959248, -0.394703100315698, 1, 
3, 7, static_var/D_ComF, 32000, 32500, 13327, 256, -0.182251785606197, -0.183830717799385, 1, 
3, 7, static_var/D_ComF, 32500, 36000, 89131, 1383, -0.399491932681027, -0.421420236556539, 1, 
3, 7, static_var/D_ComF, 36000, 36500, 11465, 97, -1.01312460657376, -1.01835813021019, 1, 
3, 7, static_var/D_ComF, 36500, 48000, 184235, 1150, -1.31946649880294, -1.42476144920668, 1, 
3, 7, static_var/D_ComF, 48000, 48500, 5714, 0, -19.0456520281389, 0, 0, 
3, 7, static_var/D_ComF, 48500, 153000, 189774, 22, -5.31170869732867, -5.45767125391866, 1, 
3, 7, static_var/D_DefoI1, 0, 500, 255313, 32695, 1.83248694760709, 0, 0, 
3, 7, static_var/D_DefoI1, 500, 1000, 160733, 0, -22.3824773224163, 0, 0, 
3, 7, static_var/D_DefoI1, 1000, 1500, 114932, 0, -22.0470733683697, 0, 0, 
3, 7, static_var/D_DefoI1, 1500, 2500, 155014, 0, -22.3462481545959, 0, 0, 
3, 7, static_var/D_DefoI1, 2500, 9500, 513091, 0, -23.5431859363907, 0, 0, 
3, 7, static_var/D_DefoI1, 9500, 38500, 224843, 0, -22.71813509998, 0, 0, 
3, 7, static_var/D_OPC, 0, 500, 133583, 8631, 1.07815279438189, 1.29055171948579, 1, 
3, 7, static_var/D_OPC, 500, 5500, 184429, 9109, 0.793372144911857, 0.985245613602348, 1, 
3, 7, static_var/D_OPC, 5500, 6000, 16106, 445, 0.189867542399599, 0.192250884113014, 1, 
3, 7, static_var/D_OPC, 6000, 14500, 222218, 5139, 0.00731925012193784, 0.00867833158944684, 0, 
3, 7, static_var/D_OPC, 14500, 16000, 35204, 667, -0.196274361493728, -0.200800829418186, 1, 
3, 7, static_var/D_OPC, 16000, 16500, 11530, 143, -0.626660917850905, -0.630496084966993, 1, 
3, 7, static_var/D_OPC, 16500, 20000, 77961, 1159, -0.442951032423808, -0.463645237755454, 1, 
3, 7, static_var/D_OPC, 20000, 20500, 10813, 200, -0.220795492513993, -0.222317304566066, 1, 
3, 7, static_var/D_OPC, 20500, 21000, 10903, 166, -0.4187411263778, -0.421398525126341, 1, 
3, 7, static_var/D_OPC, 21000, 21500, 10981, 118, -0.771711089268294, -0.775934282602278, 1, 
3, 7, static_var/D_OPC, 21500, 25000, 77148, 1071, -0.512431109117606, -0.53536047179063, 1, 
3, 7, static_var/D_OPC, 25000, 30500, 120830, 2011, -0.328247131310305, -0.354040971280088, 1, 
3, 7, static_var/D_OPC, 30500, 31000, 10102, 130, -0.589279909488074, -0.592489405104292, 1, 
3, 7, static_var/D_OPC, 31000, 32000, 20105, 328, -0.348539232238089, -0.352773932279808, 1, 
3, 7, static_var/D_OPC, 32000, 37000, 86376, 1158, -0.54779621527645, -0.574945495830818, 1, 
3, 7, static_var/D_OPC, 37000, 38000, 15865, 173, -0.756892628131872, -0.76293056294645, 1, 
3, 7, static_var/D_OPC, 38000, 38500, 7857, 110, -0.503858500139694, -0.506072410335425, 1, 
3, 7, static_var/D_OPC, 38500, 50000, 148312, 1681, -0.717808287726251, -0.776399615732884, 1, 
3, 7, static_var/D_OPC, 50000, 50500, 4411, 13, -2.07323372895338, -2.07600227196614, 1, 
3, 7, static_var/D_OPC, 50500, 51000, 4408, 22, -1.54440839091973, -1.54689286229376, 1, 
3, 7, static_var/D_OPC, 51000, 51500, 4497, 9, -2.46121578516652, -2.46417161038815, 1, 
3, 7, static_var/D_OPC, 51500, 163000, 210287, 212, -3.14791152942461, -3.30510159076258, 1, 
3, 7, static_var/D_PA, 0, 500, 488469, 3746, -1.11216690503601, -1.41882479553623, 1, 
3, 7, static_var/D_PA, 500, 1000, 21284, 275, -0.585213013957264, -0.591982565474473, 1, 
3, 7, static_var/D_PA, 1000, 2500, 58731, 1002, -0.303039559544066, -0.314293637119984, 1, 
3, 7, static_var/D_PA, 2500, 3000, 20565, 438, -0.0768764811547592, -0.0779621060830579, 0, 
3, 7, static_var/D_PA, 3000, 8000, 187697, 4871, 0.125486458670669, 0.145922003565654, 1, 
3, 7, static_var/D_PA, 8000, 8500, 18159, 718, 0.560612618479348, 0.570202262077811, 1, 
3, 7, static_var/D_PA, 8500, 16500, 262343, 8488, 0.352612248140785, 0.451727449800479, 1, 
3, 7, static_var/D_PA, 16500, 17500, 28591, 757, 0.146071764157443, 0.149287814583839, 1, 
3, 7, static_var/D_PA, 17500, 24000, 161871, 5311, 0.367062903052234, 0.424941733935581, 1, 
3, 7, static_var/D_PA, 24000, 24500, 8062, 406, 0.813830311168735, 0.820807619612429, 1, 
3, 7, static_var/D_PA, 24500, 106500, 164820, 6682, 0.586671359093177, 0.694633787440968, 1, 
3, 7, static_var/D_PA, 106500, 107000, 211, 0, -15.7468357184274, 0, 0, 
3, 7, static_var/D_PA, 107000, 196000, 3123, 1, -4.29550701637559, -4.29772300766162, 1, 
3, 7, static_var/D_Rbr1996, 0, 500, 105108, 18163, 2.18483290763307, 2.93116875216605, 1, 
3, 7, static_var/D_Rbr1996, 500, 1000, 95895, 5997, 1.0433057345971, 1.17913939638107, 1, 
3, 7, static_var/D_Rbr1996, 1000, 1500, 79014, 2986, 0.5135550903282, 0.553129280742344, 1, 
3, 7, static_var/D_Rbr1996, 1500, 2000, 66152, 1876, 0.216677624104319, 0.228466279181885, 1, 
3, 7, static_var/D_Rbr1996, 2000, 2500, 54965, 1241, -0.0172202381245662, -0.0179057714915664, 0, 
3, 7, static_var/D_Rbr1996, 2500, 3000, 53440, 826, -0.40342066478664, -0.41638422953087, 1, 
3, 7, static_var/D_Rbr1996, 3000, 3500, 44517, 534, -0.660440550946387, -0.676097901693853, 1, 
3, 7, static_var/D_Rbr1996, 3500, 4000, 42540, 320, -1.13160624090875, -1.15258783526544, 1, 
3, 7, static_var/D_Rbr1996, 4000, 5000, 75133, 371, -1.55514086617838, -1.59896450787472, 1, 
3, 7, static_var/D_Rbr1996, 5000, 5500, 34628, 82, -2.29260571628918, -2.31523927968821, 1, 
3, 7, static_var/D_Rbr1996, 5500, 18000, 506921, 293, -3.70463759173582, -4.14844086893203, 1, 
3, 7, static_var/D_Rbr1996, 18000, 53000, 265613, 6, -6.94729149773096, -7.15895938476987, 1, 
3, 7, static_var/D_ResF, 0, 500, 585897, 7183, -0.63836919264954, -0.928103369995158, 1, 
3, 7, static_var/D_ResF, 500, 1000, 30251, 1155, 0.524221720988862, 0.539051655494408, 1, 
3, 7, static_var/D_ResF, 1000, 3500, 120448, 5933, 0.790546253195515, 0.904887632670563, 1, 
3, 7, static_var/D_ResF, 3500, 4000, 20619, 1295, 1.04788493315913, 1.07431197727695, 1, 
3, 7, static_var/D_ResF, 4000, 8500, 150358, 7323, 0.778652809221741, 0.923739108630461, 1, 
3, 7, static_var/D_ResF, 8500, 9000, 14707, 528, 0.460301092668496, 0.466338186920355, 1, 
3, 7, static_var/D_ResF, 9000, 18000, 229471, 6791, 0.26058452751614, 0.31898484460715, 1, 
3, 7, static_var/D_ResF, 18000, 18500, 10092, 167, -0.334096208438844, -0.336134842593983, 1, 
3, 7, static_var/D_ResF, 18500, 19500, 19190, 241, -0.613987420479167, -0.620302880772193, 1, 
3, 7, static_var/D_ResF, 19500, 33000, 169404, 1716, -0.831387024152696, -0.905912637089875, 1, 
3, 7, static_var/D_ResF, 33000, 33500, 4116, 27, -1.26949676966052, -1.27161406554615, 1, 
3, 7, static_var/D_ResF, 33500, 34000, 4140, 37, -0.957833695098169, -0.959654926913002, 1, 
3, 7, static_var/D_ResF, 34000, 34500, 3945, 45, -0.711347257647626, -0.712777161669512, 1, 
3, 7, static_var/D_ResF, 34500, 37000, 17952, 159, -0.966934113586812, -0.974931002527941, 1, 
3, 7, static_var/D_ResF, 37000, 37500, 3125, 7, -2.34831481586262, -2.35034438878096, 1, 
3, 7, static_var/D_ResF, 37500, 38000, 2938, 33, -0.726959023119739, -0.728039446668045, 1, 
3, 7, static_var/D_ResF, 38000, 38500, 2805, 23, -1.04470907185445, -1.04600702274869, 1, 
3, 7, static_var/D_ResF, 38500, 39000, 2623, 2, -3.42744193806367, -3.42926648468156, 1, 
3, 7, static_var/D_ResF, 39000, 165000, 31845, 30, -3.21577368930494, -3.23798946755569, 1, 
3, 7, static_var/D_River, 0, 500, 78663, 4781, 1.0129025884533, 1.11642881150854, 1, 
3, 7, static_var/D_River, 500, 1000, 77872, 3528, 0.702750252589299, 0.762016131687062, 1, 
3, 7, static_var/D_River, 1000, 1500, 80310, 2897, 0.46524307833847, 0.50077239755353, 1, 
3, 7, static_var/D_River, 1500, 2500, 155525, 4376, 0.208591044560317, 0.23726878783782, 1, 
3, 7, static_var/D_River, 2500, 3000, 84853, 1979, 0.0159923692520012, 0.0170140236406782, 0, 
3, 7, static_var/D_River, 3000, 5000, 299566, 5826, -0.169642279088681, -0.210555625036936, 1, 
3, 7, static_var/D_River, 5000, 6000, 126683, 1928, -0.419146533100614, -0.452317785418245, 1, 
3, 7, static_var/D_River, 6000, 47000, 500282, 7359, -0.45370683658746, -0.636142236617299, 1, 
3, 7, static_var/D_River, 47000, 47500, 483, 0, -16.5749941569724, 0, 0, 
3, 7, static_var/D_River, 47500, 56000, 6934, 14, -2.45239163429666, -2.45694976635875, 1, 
3, 7, static_var/D_River, 56000, 56500, 544, 0, -16.6939267430751, 0, 0, 
3, 7, static_var/D_River, 56500, 59000, 2691, 6, -2.35295445301512, -2.35470273211423, 1, 
3, 7, static_var/D_River, 59000, 59500, 445, 0, -16.4930517908936, 0, 0, 
3, 7, static_var/D_River, 59500, 137500, 9075, 1, -5.36244637552412, -5.36895943370447, 1, 
3, 7, static_var/D_Road, 0, 500, 86946, 9398, 1.64032188590346, 1.92186512612864, 1, 
3, 7, static_var/D_Road, 500, 1000, 80700, 5295, 1.09461147794051, 1.21556626414529, 1, 
3, 7, static_var/D_Road, 1000, 1500, 77417, 3494, 0.698745285486169, 0.757165784768703, 1, 
3, 7, static_var/D_Road, 1500, 2000, 70992, 2476, 0.430299144886404, 0.458547915965666, 1, 
3, 7, static_var/D_Road, 2000, 2500, 63556, 1617, 0.105144635536151, 0.11032412612219, 1, 
3, 7, static_var/D_Road, 2500, 3000, 66414, 1410, -0.0801370173738927, -0.0839045038762616, 1, 
3, 7, static_var/D_Road, 3000, 3500, 57684, 978, -0.309403549488501, -0.320647746651408, 1, 
3, 7, static_var/D_Road, 3500, 4000, 56233, 790, -0.500355714793006, -0.51656387794267, 1, 
3, 7, static_var/D_Road, 4000, 11000, 515935, 5847, -0.717932465959783, -0.977625952629425, 1, 
3, 7, static_var/D_Road, 11000, 11500, 25474, 158, -1.32587476816844, -1.33939494346767, 1, 
3, 7, static_var/D_Road, 11500, 27000, 297002, 1202, -1.75497462946389, -1.95655884096453, 1, 
3, 7, static_var/D_Road, 27000, 27500, 2119, 0, -18.0536770126977, 0, 0, 
3, 7, static_var/D_Road, 27500, 28000, 2010, 4, -2.4668815227022, -2.46820210138795, 1, 
3, 7, static_var/D_Road, 28000, 28500, 1835, 0, -17.909777217152, 0, 0, 
3, 7, static_var/D_Road, 28500, 32000, 6905, 16, -2.31437040865362, -2.31884494764423, 1, 
3, 7, static_var/D_Road, 32000, 139500, 12704, 10, -3.39557754217258, -3.40443781306447, 1, 
3, 7, static_var/D_Town, 0, 500, 61, 16, 2.71664831716925, 2.71710546243574, 1, 
3, 7, static_var/D_Town, 500, 2500, 3989, 520, 1.85292924930552, 1.86646506774703, 1, 
3, 7, static_var/D_Town, 2500, 11000, 114793, 9933, 1.39395850478862, 1.67772429586739, 1, 
3, 7, static_var/D_Town, 11000, 11500, 11906, 721, 1.00903234806051, 1.02325930174706, 1, 
3, 7, static_var/D_Town, 11500, 16000, 127297, 5908, 0.728029184404011, 0.83603816676535, 1, 
3, 7, static_var/D_Town, 16000, 16500, 16670, 455, 0.177327484909325, 0.179618128967711, 1, 
3, 7, static_var/D_Town, 16500, 32500, 509071, 12014, 0.0280900134785415, 0.0440529115160761, 1, 
3, 7, static_var/D_Town, 32500, 33000, 14664, 179, -0.642761019662903, -0.647737357501787, 1, 
3, 7, static_var/D_Town, 33000, 42500, 224707, 2172, -0.878713905834722, -0.98427261199229, 1, 
3, 7, static_var/D_Town, 42500, 43000, 10193, 64, -1.31355270762733, -1.31890053890305, 1, 
3, 7, static_var/D_Town, 43000, 43500, 10067, 41, -1.74864284641935, -1.75462070527328, 1, 
3, 7, static_var/D_Town, 43500, 68000, 336514, 643, -2.50761562771706, -2.76406007640149, 1, 
3, 7, static_var/D_Town, 68000, 152000, 43994, 29, -3.57313122712684, -3.6043554606707, 1, 
3, 7, static_var/D_Vill, 0, 500, 2338, 593, 2.67140664906099, 2.68845540443522, 1, 
3, 7, static_var/D_Vill, 500, 2500, 79426, 9960, 1.80846173206023, 2.12055730372551, 1, 
3, 7, static_var/D_Vill, 2500, 3000, 35077, 2478, 1.17389225485119, 1.22899908037789, 1, 
3, 7, static_var/D_Vill, 3000, 3500, 34098, 1811, 0.869936591168162, 0.903439462554238, 1, 
3, 7, static_var/D_Vill, 3500, 5000, 94781, 3849, 0.588423484564302, 0.646079581706874, 1, 
3, 7, static_var/D_Vill, 5000, 5500, 29561, 742, 0.0912811570419549, 0.0933049365086197, 1, 
3, 7, static_var/D_Vill, 5500, 12500, 347597, 6977, -0.137426376753798, -0.178212418629288, 1, 
3, 7, static_var/D_Vill, 12500, 13000, 23167, 235, -0.829980995184322, -0.839388000418944, 1, 
3, 7, static_var/D_Vill, 13000, 14500, 67513, 832, -0.633120808231875, -0.656460296845197, 1, 
3, 7, static_var/D_Vill, 14500, 17000, 102739, 1528, -0.442525671154473, -0.470194597499267, 1, 
3, 7, static_var/D_Vill, 17000, 17500, 18889, 406, -0.0675314253811553, -0.068410275802819, 0, 
3, 7, static_var/D_Vill, 17500, 18000, 18035, 286, -0.377370559768701, -0.381424406227676, 1, 
3, 7, static_var/D_Vill, 18000, 19000, 34701, 456, -0.568080953417827, -0.578958594999082, 1, 
3, 7, static_var/D_Vill, 19000, 20000, 32807, 341, -0.805344104887481, -0.818472372561874, 1, 
